"Origin","Path","Name","Ext","Size","Hash"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\attack\PNG\PREPARAÇÃO\special-attk_0007.png","special-attk_0007.png",".png","20313","C381E488437B7C99889B5B90BD6BFCE35ECEDD188B16E89C516C0BFA56EE93B6"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\attack\PNG\PREPARAÇÃO\special-attk_0008.png","special-attk_0008.png",".png","18777","342216361738746F18291108AAE3013437771CC7CB56B7157E97D0F4B6888315"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\attack\PNG\PREPARAÇÃO\special-attk_0009.png","special-attk_0009.png",".png","14348","8F25D72B816C0C6A91F6FA95F5209FD7E515DE6E25C80A9F66D2798C6D16F178"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0001.png","cry_0001.png",".png","5570","7F650D1CFD6122D27AED0D7714D8453A361F45BF6F889093C3F26364FDF1FE53"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0002.png","cry_0002.png",".png","13242","BAB10ECF24B5588A37E543C9F7C8776C3C02B505B64684367885359C7D09EF16"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0003.png","cry_0003.png",".png","11462","2A47CB8EE47E5D1BF3676596505312FDEC50C6FCB5A41556C94AB57ED18F94DF"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0004.png","cry_0004.png",".png","12574","F439D08EE5801EF30C864A52024E4CFB023A12AABFCBA2AC903B6F0BB217D82F"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0005.png","cry_0005.png",".png","10033","51D25D7ED50CDB1BEEE7631EEC18487DDF257710468F2F3847DB69A071A24B30"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0006.png","cry_0006.png",".png","11105","07F6CCE3C981335FA48875700C84FDA69F55F3B0CF789E2AB035D217A02522CC"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0007.png","cry_0007.png",".png","10396","2ABCEA32A40D29A3AA2333C11E38A636DF4380E7E8E97AED07682E6CB3749CAA"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0008.png","cry_0008.png",".png","11636","35AE602AF1F9BF2951986F53E291D8C9FB8968FDFD1645FBCDFE6ADB7FAE665B"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\cry\cry_0009.png","cry_0009.png",".png","6538","49D8FBD88D015E443B36FE97D2FF152F0801891DDACCCBEA9DE1363BA4F35C42"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\morte.gif","morte.gif",".gif","44034","8DFA01CBCDE340160E3340547114559A55AB6501DB11C6D6ED131C88E9F8B2F9"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\start-dissipar.gif","start-dissipar.gif",".gif","37399","3CEB49860870E9FD8C2A08D517C5066827CD019D2F7CB540AE3E28E11C391F04"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0001.png","PNG_0001.png",".png","8965","EB6FE9A28C16F9CE00F1DA1420040B0B859E11C118E33B1CEEC118BEF844E325"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0002.png","PNG_0002.png",".png","7361","DA0D64CAE45EFB7232AA3800E643B8DF1C6E545AA1BCBE41D0F76981571CEF2F"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0003.png","PNG_0003.png",".png","8937","E78F3DE31ECCECC341BF07FC28F04DD87F305A200BE5D02A55832D25844FD8BE"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0004.png","PNG_0004.png",".png","6729","0F73CD8CAE4247BC809FEE2375DF47934CDF371D6A813DB3273DC13D2ABBB60B"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0005.png","PNG_0005.png",".png","8025","67179444979ECAD6946C807CC228891D4EF4DD1E5B0EBA2E874F3AD9FF0DB422"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0006.png","PNG_0006.png",".png","6677","E1D6F65CDFE2A80EAA11E317506AC38FB66648C5B781E26565CF46E688A29B42"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0007.png","PNG_0007.png",".png","7663","27FE98539ECF07F8EC49774938D72C6DC37B2C034CBE6D475B576F9225644EC1"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0008.png","PNG_0008.png",".png","6333","02672A980793E7E43B061AA6B97676C9D59A0278077E93A720322D5A50CF1E7F"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0009.png","PNG_0009.png",".png","7395","1781DE2447938CDC8F5BCA841F5957B30A4E1D84E1B75BFEE59AB5101B1CCD45"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0010.png","PNG_0010.png",".png","6464","E140ED9C8CB213B9A6654C231012C59EC05EBC2B23AEC089BEEC0ED33B2F50E3"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0011.png","PNG_0011.png",".png","6740","1FE02EBDDAC80C767DC5C846009D871B99304D23900F4E0FB37A581ACAE23490"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0012.png","PNG_0012.png",".png","6062","78E48486FA6DB946F322FECA898A7D43E4D9820ACA3E0F4DB36065A6E87C1DCD"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0013.png","PNG_0013.png",".png","7333","1502435493871DC91339A60F290FEA7575EF9A4BFC9441AF828FD8EEAC490FBC"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0014.png","PNG_0014.png",".png","10799","570774DCFAB21137F5D7911A248B25CC48D03A66948B3893B1D87DDE78384A8E"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0015.png","PNG_0015.png",".png","9848","F13D8B2DFA622E13B5D5028A749D4C197A0FFF172EC02E5F3C4717FD26AFF6BD"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0016.png","PNG_0016.png",".png","10885","D0BFE3866D96B03CC5B0BBD25792DADA71FA6BB629C08C0368067EB1629EA54D"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0017.png","PNG_0017.png",".png","9234","9DF28A78CA39477ACA46115E82237AD0C7C6B7DC097404C53833B24183EA4460"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0018.png","PNG_0018.png",".png","6697","DCCBAFD39CC13295FE1F6C31A77A5DE4194C53FF51B18F3B101A25923135DF9E"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0019.png","PNG_0019.png",".png","7046","65B9A03CBA2EBEDADDAEA760666ACE97E6BF5666732E927D3295612ADB3070AF"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\dead\PNG\PNG_0020.png","PNG_0020.png",".png","8228","3C68FF7482A081EC27713DF1BAC7405A37E0E6BA55A86012CFABDC9017809536"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\battle-cry.gif","battle-cry.gif",".gif","42021","EACD9C33853928EA1F5A050521F724BC595E1A5134238F31196EDF4910D65791"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\end-fall.gif","end-fall.gif",".gif","43037","900A804895BC9180759123D43CE7BB5D3984DAB979E4D0874F152ACEACBAD162"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\PNG\fall.png","fall.png",".png","7895","D708CABD658C471334DFD8DAE3D430381593C60622694B96A191EA75514C1F7E"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\PNG\PNG_0001.png","PNG_0001.png",".png","9800","6AA6B96E183FD1F420C8518CD57894CC656E2303C508A30012C1600F209913C7"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\PNG\PNG_0002.png","PNG_0002.png",".png","8277","0C589AFF16AD6F62868C8BCAF7A86BE6E5B5DC4C26358164BDEA8E913EDED9F5"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\PNG\PNG_0003.png","PNG_0003.png",".png","10550","4E17F946C6D45F0953C71D42E8DA6E471B0F21C539F1B56223E533181C38F76D"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\PNG\PNG_0004.png","PNG_0004.png",".png","9436","B9A1F0082EF749047835C841263DD08735220FB9E9C127CFFC738DF7C10EFB19"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\PNG\PNG_0005.png","PNG_0005.png",".png","11979","FA3A475E2587835777FF60F226E750A9913172A7108A0A129CA36FFBF790E305"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\fall\PNG\PNG_0006.png","PNG_0006.png",".png","5570","5904BEA04D62765585AA0A11B0109F11B6A3792BA52EFF8B4C6BB960ADE92420"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\idle.gif","idle.gif",".gif","54891","A5526A3390568FA81ECEB6E5105EDC3B0D9BBE0D9C234DAA4273EA793E49F71D"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0001.png","idle_0001.png",".png","5579","773730526CA41083C32BCD88826AE723A96B2DD7D6F4B0B9EA2CC77C31A450D1"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0002.png","idle_0002.png",".png","7098","9D8EF8A951C8CFAD1DDFCFD7CEA088DB63B7191B568EC206DC30F629DA6BF49A"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0003.png","idle_0003.png",".png","6734","7339DD0BAB3B9C69DF5EBE4CF6667BFE6F5927662020F92137462A460CA94369"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0004.png","idle_0004.png",".png","7617","AD12FF1F3647DBFF83DEEE8ECFB065F0983E41E6DF8329C1BCDCA518D2C9A331"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0005.png","idle_0005.png",".png","6262","E99C369EDCF8D0D6C1CDDDD646556A3AC83B5F0182AD99B6D082EBD5AC01605D"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0006.png","idle_0006.png",".png","6271","5A3B7A7D3FCCA1C16073D408DDA0EE4A9D33CEF1516415EC1206D28503EEB0AD"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0007.png","idle_0007.png",".png","6194","27874B868A0D37822EFB133AC19375C8A77BC54B4576B11A384AFAD36A6D40EF"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0008.png","idle_0008.png",".png","6313","692B72FE51D79FDA869E240D07E4120EA6D96A05851AB31CF11CA0E86307DA34"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0009.png","idle_0009.png",".png","6103","A0193B3DE206BB5384DFFB471949891306E933A4BD9CDA497019EA434FE47647"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0010.png","idle_0010.png",".png","6295","AEFB5A97FC8ADE3137946DB8C98C0EBF925778F731D010ACA97EF0B484BD81EE"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0011.png","idle_0011.png",".png","5942","6AF4AFCB5A23AE24E3EA85615BF4E53984C03FA4BF9F14BCF101FD8723C1F6AC"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0012.png","idle_0012.png",".png","6272","718383F85BBFF5FF886293136A5E0F2C9C91516769954540C9B14B014E2E9C31"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0013.png","idle_0013.png",".png","5919","692EC7C295634232212FF3776928DFC6EFBC4E103BACC950B1DC213E327AE40F"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0014.png","idle_0014.png",".png","6477","62B71CE0F441E4D33C84A5C024005A753D94E138F5F9C39F4F7056165FD5B0ED"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0015.png","idle_0015.png",".png","6577","56C7EA5E5695D42F2CAB924E6DE8B25841D44865C026ADACAE25822F4BF2D3C7"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0016.png","idle_0016.png",".png","7437","AEC46BC71A6BE76A0F7AADFAEC408A00EDC33D30977FC5ECB38A6798C0FB4C24"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\idle\PNG\idle_0017.png","idle_0017.png",".png","6738","04E2B8A657CA25DD89FAC5C89B70A66BF44D16FD7610523B5A3D77DD213193A7"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\PREPARAÇÃO\PREPARAÇÃO.rar","PREPARAÇÃO.rar",".rar","61630","93EFCF07FBBA0FE1E3BC72AA1B00DA31A404EAE943BB1215BC0A9D8D173D082C"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\run.gif","run.gif",".gif","44723","1F5A4C4077E6AB0E48C12A7B329FBFA9671F7CC4E38AE915C2B995B059A024E8"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0001.png","PNG_0001.png",".png","7450","A2A97E41AE9EC25F62DF59E26868229C53DD0803CEC7A34A9E5071C7604B3B2A"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0002.png","PNG_0002.png",".png","9676","D4F4424BF755FE733BFB8F1DC9C428575BB68A771B3CC65CC401A5DEC1D58DFD"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0003.png","PNG_0003.png",".png","8352","0A05E9148BB71523CF4C45F13D5A8FCDCC76CB279985950FE6FE385D5A39EE8F"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0004.png","PNG_0004.png",".png","9466","0A0B50B5DD3431BAB2CE5BFC5792DA9DC24F445E9E2B9570AE7E36DDE5AED722"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0005.png","PNG_0005.png",".png","7645","83E59C89A652FEB6BF6FF1D7CC95E7DF31EA5C1E8F49CF7941B11523DF84F169"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0006.png","PNG_0006.png",".png","8874","64D09F1D190048994391CFD3317C20936FB654A175FFC51D3C1A07E83E0A3047"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0007.png","PNG_0007.png",".png","7571","25AF08E9B6233BE3512DFDCCDBA02BAABF80D67D17569F3A7735127CB0B5BB2C"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0008.png","PNG_0008.png",".png","8882","E8A5D4D96E697A702A0F9AD9B06DF1D86C42F933BB7B4D95AD31403B082E6E8C"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0009.png","PNG_0009.png",".png","7862","45000C3EEC77731B61DCC929A6CC99D3111DA6B56197968051043D34EDA9C014"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0010.png","PNG_0010.png",".png","8789","287759E412974C87D7661C833F82C2EDF83FFDF6116A7C6CA89DCD677CC772B8"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0011.png","PNG_0011.png",".png","8040","BFF201A60AE754025A0B4A0CBF2A05518303306AC8AFB4A534E22B313A660A55"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0012.png","PNG_0012.png",".png","10209","6D0C43CE4C38FFF5962942A5D33820464B20CC6F9A879623BF98224026167582"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PNG\PNG_0013.png","PNG_0013.png",".png","7390","33C1FA1F1FD32B9CA205E592BF453C4714A25FAFE6745D017F71B4C1EE8292ED"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PREPARAÇÃO\run_0002.png","run_0002.png",".png","10280","09DC231BCBE08E3AE50759EDA3B69D7170080E745C5A4481F43795603223E607"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PREPARAÇÃO\run_0003.png","run_0003.png",".png","8190","96A05A7CDA9BB41F31B8CF818FD73F745BD7126C2B39DFFB55C908ED09FA5567"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PREPARAÇÃO\run_0004.png","run_0004.png",".png","9519","BD5EE8013F6F3DDE6AFFD6B54085A3B54CA932A31F0590FC623FF76AD448726E"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PREPARAÇÃO\run_0005.png","run_0005.png",".png","9333","2B584ADEC742B3805103F78FCDF4DA72AF51A75A58C0B1EDD6BA3AF74D30C8F9"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PREPARAÇÃO\run_0006.png","run_0006.png",".png","10418","B06F140C547AFA78EE67BE18A81815A659AAD3B99BD275012E0AA72170BEB240"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\run\PREPARAÇÃO\run_0007.png","run_0007.png",".png","7404","2CF80D5EA870A2AF0B3E798EC6536F705DEC6F32B91B084446A8D22EAC956326"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\special-attk\special-attk-def.gif","special-attk-def.gif",".gif","56822","716174FCAAE68DA46CCF15798A4DB26EED92956976465DDF69190AE0EB303F2F"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\special-attk\special-attk_0001.png","special-attk_0001.png",".png","6410","98233A270CEA78F23EC65EC4D3466D0E5261C52D19C979ABDB0158CBDD335485"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\walk.gif","walk.gif",".gif","45007","B88437CF1698BD0F2102F1818F092540500D0DF248EDC71A1850D2DAE68A52E5"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0002.png","PNG_0002.png",".png","8335","A7ABD01236CF590466151FEE41DAFCEEDEAE148174D13F5FDD98C74B36A50996"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0003.png","PNG_0003.png",".png","7057","FF44DAE68C359AD573FA45D656B3871DE4C6834404FC58F4904DAB545892F517"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0004.png","PNG_0004.png",".png","7854","BBFB6C4C1B1C153CE1452853680701EDCF656B3BECE80F38FD14D7A14037AFA8"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0005.png","PNG_0005.png",".png","6614","9579607472F1D3DD683F607F28578582E6C185115216FFA21B87A39EA1B790F5"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0006.png","PNG_0006.png",".png","7927","1675303F17F4A2F776DCA8432AA915A9A2E109352C6D5FE984EF1E39DCF81647"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0007.png","PNG_0007.png",".png","6708","2C834188B5F2B23363A8A3A32EA86CE25323FFCDB0B6580695A5F8D530268225"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0008.png","PNG_0008.png",".png","7629","8AEB39481B34367171E27D4BB8EC698F66A9147FDF3AD2A70B5936D6901FCC2C"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0009.png","PNG_0009.png",".png","6691","A487C0291DE6B47EFCF800EE8F3B4B5D2F83E72392C8B3C76F0DF6A4525C31BE"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0010.png","PNG_0010.png",".png","7918","CB656B2B0CEC8A3C4616E3A428B43834859583B00F1B566B01A537AF54A568A5"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0011.png","PNG_0011.png",".png","6702","D63ADC26F612B1F548DC886D25F8259BE18B74D0611C56DFBCE1DFA23D8F1C68"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0012.png","PNG_0012.png",".png","7633","8623F57BCBBC43649E0547A7BDC20ACC0EEE880E2CBDC0112A5055F8CCAC3B38"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Boss\walk\PNG\PNG_0013.png","PNG_0013.png",".png","6723","FAE6BFE76B215A37E3D23C91C7A7166378B0A68E0A78852D08CB81D795ED256B"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-1\attack-1_0001.png","attack-1_0001.png",".png","5833","B028832D321AD441DD2A2BCEC0D77B5F5CF828BF410C43E53B22D72A77B1715C"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-1\attack-1_0002.png","attack-1_0002.png",".png","6911","D53042937C160B561D970B8D9E384624BE84DEDAD240826F402AE4C340684EB6"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-1\attack-1_0003.png","attack-1_0003.png",".png","7044","885B23CAA757ADFD1E634D24CDF59B819D2A95B5858ADD47659615D529057BE3"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-1\attack-1_0004.png","attack-1_0004.png",".png","7638","8F7B6A29D9F4902EAB599A7598869963C4CF797369C53B0873515E59A42B7146"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-1\attack-1_0005.png","attack-1_0005.png",".png","8041","463FB7D7704FF62AD79B1C4B03CE35BA055B9C2A1FDA7C6AE80A54074E433E73"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-1\attack-1_0006.png","attack-1_0006.png",".png","10457","28415F07063B11A7C75D239A20C7DD872B63D4D5B899F0D65F229B47EB18F766"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-1\attack-1_0007.png","attack-1_0007.png",".png","8862","AB50C34862BDB2F4D53FF36469C67CAD433B9CFE3DE4C7EC89D78EFCCEA4EFBF"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0001.png","ATTK-2_0001.png",".png","7617","C257F77D9A32B4D6F6D8860A3407CAAC3762E66880D4930B63999F9A9F9DFA87"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0002.png","ATTK-2_0002.png",".png","9274","3727DD1BE246D401434D298E1E3E126578604CE62AB02B687B65A9B43CBA1660"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0003.png","ATTK-2_0003.png",".png","7057","681522A9D3C15D1A03DDB669ED265B7CFF410A89C673FC5282730BC7A9EE7FAA"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0004.png","ATTK-2_0004.png",".png","8278","E08EDA0BA9BECBC30637FC2ECA9B639B24654F1B77F500CB360505E21A4D3FF9"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0005.png","ATTK-2_0005.png",".png","6458","50929CCA5A2EC79ECEFA6F462527EEE988B2600031F75C50B9BCF5D4B24BFF68"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0006.png","ATTK-2_0006.png",".png","5086","4A8A647F74D852F2E8FE64ED1E6072B5874E7208F43381ACBA25E1CBCA9B8FB2"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-2\ATTK-2_0007.png","ATTK-2_0007.png",".png","4783","483E596C7F47F47396B19CBBEADB3936F6160BE839B69CD54B22303B00970039"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0001.png","ATTK-3_0001.png",".png","5076","A26F474AF7DB91ADA541D75CCF9ECB1758994900FE271013BA2451DA0F0F6C62"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0002.png","ATTK-3_0002.png",".png","4858","8A2BEAECF37DE416156FE980EF4FBC7E082551550E04F799F8FEFBE805FE7C88"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0003.png","ATTK-3_0003.png",".png","4361","2E324BFE3A8800DAB143AF91CC43BB3CB352C92C5134E8CF33D1DC21F4D526B2"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0004.png","ATTK-3_0004.png",".png","5066","6E1A77DEFB1EFFAA7133F725CB3EBC178F53A710F3386CD2F4BFBA8C519395A0"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0005.png","ATTK-3_0005.png",".png","7612","D7172376BAD1C8830E37D12BF72DF7FA1409C00B0D41ECBBE5ABAC21929810B2"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0006.png","ATTK-3_0006.png",".png","9446","C21742D816F4BEF70A6E970CEBD7F50E55F0706EB8A41E8A40F7EB847DB9977E"
"BranchPedrao","Assets\RecursosUnificados\BranchPedrao\Sprites\Player 1\Ataque\ATTK-3\ATTK-3_0007.png","ATTK-3_0007.png",".png","7927","6E77A86CEE126A100F7EE573928DCF4B281FFE1D9CB562D8E66D5A4B45253E04"
